Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.398,-14142.278,0.84573466,-0.28580526,8.41,1.8770785,1.8129466,1.8007115,1.806828
5.4,-14152.568,0.8860522,-0.2858816,8.41,1.8750029,1.8097093,1.7969759,1.8033425
5.402,-14162.861,0.92798615,-0.28596854,8.41,1.8736994,1.8080581,1.7952607,1.8016593
5.404,-14173.157,0.97019386,-0.28606611,8.41,1.8732185,1.8080578,1.7956342,1.8018453
5.406,-14183.458,1.0113205,-0.2861741,8.41,1.8735801,1.8097129,1.7980878,1.8038983
5.408,-14193.762,1.050042,-0.28629223,8.41,1.8747724,1.8129672,1.8025361,1.8077478
5.41,-14204.07,1.0851085,-0.28641996,8.41,1.8767555,1.8177084,1.8088225,1.8132596
5.412,-14214.384,1.1153852,-0.2865558,8.41,1.8794664,1.823777,1.8167315,1.8202463
5.414,-14224.702,1.1398873,-0.2866981,8.41,1.882816,1.8309673,1.8259909,1.8284695
5.416,-14235.026,1.1578134,-0.28684634,8.41,1.8866929,1.8390359,1.836285,1.8376497
5.418,-14245.355,1.1685699,-0.28699812,8.41,1.8909687,1.8477124,1.847267,1.8474786
5.42,-14255.69,1.1717935,-0.28715128,8.41,1.8955008,1.8567078,1.8585712,1.8576287
5.422,-14266.03,1.1673651,-0.2873042,8.41,1.9001415,1.8657284,1.8698292,1.8677689
5.424,-14276.376,1.1554145,-0.2874553,8.41,1.9047403,1.8744831,1.88068,1.8775731
5.426,-14286.728,1.1363147,-0.28760228,8.41,1.9091443,1.8826882,1.8907757,1.8867253
5.428,-14297.083,1.110675,-0.28774324,8.41,1.9132079,1.8900806,1.8997972,1.8949343
5.43,-14307.445,1.0793262,-0.28787717,8.41,1.9168091,1.8964373,1.9074742,1.9019529
5.432,-14317.812,1.0432822,-0.2880025,8.41,1.9198271,1.901555,1.913566,1.9075592
5.434,-14328.182,1.0037161,-0.28811812,8.41,1.9221634,1.905273,1.917885,1.9115785
5.436,-14338.556,0.9619221,-0.2882233,8.41,1.9237463,1.9074796,1.9203026,1.9138911
5.438,-14348.935,0.9192706,-0.28831768,8.41,1.9245301,1.908111,1.9207495,1.9144299
5.44,-14359.315,0.87715876,-0.28840134,8.41,1.9244859,1.9071434,1.9192071,1.913174
5.442,-14369.699,0.83696896,-0.28847477,8.41,1.9236135,1.9046038,1.9157184,1.9101584
5.444,-14380.085,0.8000259,-0.28853792,8.41,1.9219472,1.9005755,1.9103932,1.9054799
5.446,-14390.474,0.7675426,-0.28859228,8.41,1.9195366,1.8951784,1.9033881,1.8992769
5.448,-14400.863,0.7405873,-0.2886394,8.41,1.9164575,1.888578,1.8949147,1.8917382
5.45,-14411.256,0.72004724,-0.28868052,8.41,1.9128081,1.880979,1.885233,1.8830962
5.452,-14421.649,0.70659864,-0.28871694,8.41,1.9087045,1.8726197,1.8746444,1.8736213
5.454,-14432.043,0.7006839,-0.28875107,8.41,1.904279,1.8637661,1.8634838,1.863614
5.456,-14442.439,0.70249885,-0.28878522,8.41,1.8996754,1.8547039,1.8521111,1.8533969
5.458,-14452.836,0.71198237,-0.28882024,8.41,1.8950373,1.8457235,1.8408934,1.8432989
5.46,-14463.233,0.72882533,-0.28885865,8.41,1.8905199,1.8371253,1.8302077,1.8336586
5.462,-14473.634,0.7524772,-0.2889025,8.41,1.8862741,1.8292005,1.820419,1.8248037
5.464,-14484.035,0.78216225,-0.2889532,8.41,1.8824393,1.8222172,1.8118634,1.8170364
5.466,-14494.4375,0.8169057,-0.28901199,8.41,1.8791404,1.8164136,1.8048383,1.8106239
5.468,-14504.844,0.8555716,-0.2890801,8.41,1.8764944,1.8119982,1.799599,1.8057979
5.47,-14515.252,0.8968946,-0.28915843,8.41,1.8745952,1.809131,1.7963386,1.8027347
5.472,-14525.662,0.9395149,-0.28924754,8.41,1.8735,1.8079073,1.7951685,1.8015378
5.474,-14536.077,0.9820363,-0.2893475,8.41,1.8732537,1.8083783,1.796139,1.8022577
5.476,-14546.495,1.023062,-0.28945783,8.41,1.8738685,1.8105319,1.7992196,1.8048732
5.478,-14556.918,1.0612408,-0.2895782,8.41,1.875324,1.814293,1.8043003,1.8092922
5.48,-14567.345,1.0953106,-0.28970808,8.41,1.8775697,1.8195287,1.8111985,1.8153571
5.482,-14577.776,1.1241426,-0.2898457,8.41,1.8805324,1.8260586,1.8196719,1.8228568
5.484,-14588.213,1.1467764,-0.28998935,8.41,1.8841121,1.8336564,1.8294233,1.8315299
5.486,-14598.655,1.1624533,-0.29013845,8.41,1.8881875,1.8420603,1.8401145,1.8410765
5.488,-14609.104,1.1706398,-0.2902905,8.41,1.8926202,1.8509828,1.8513784,1.8511696
5.49,-14619.557,1.1710488,-0.29044324,8.41,1.8972592,1.8601211,1.8628335,1.8614668
5.492,-14630.016,1.1636523,-0.29059494,8.41,1.9019502,1.8691713,1.8740999,1.8716263
5.494,-14640.4795,1.1486822,-0.2907441,8.41,1.9065382,1.8778367,1.8848109,1.8813161
5.496,-14650.949,1.1266215,-0.2908884,8.41,1.9108673,1.8858309,1.8946168,1.8902181
5.498,-14661.424,1.0981929,-0.2910259,8.41,1.9147912,1.8928927,1.9032022,1.8980436
5.5,-14671.904,1.0643408,-0.29115573,8.41,1.9181907,1.8988061,1.9103062,1.904554
5.502,-14682.388,1.0261875,-0.2912763,8.41,1.9209492,1.9033779,1.9157014,1.9095387
5.504,-14692.876,0.9850042,-0.29138675,8.41,1.9229743,1.9064615,1.9192178,1.9128395
5.506,-14703.367,0.9421696,-0.29148644,8.41,1.9242029,1.9079624,1.920749,1.9143556
5.508,-14713.863,0.8991212,-0.29157507,8.41,1.9246001,1.9078379,1.9202515,1.914044
5.51,-14724.361,0.8573016,-0.29165295,8.41,1.924149,1.906087,1.917735,1.9119091
5.512,-14734.861,0.8181145,-0.29172087,8.41,1.9228625,1.902762,1.9132735,1.9080143
5.514,-14745.365,0.78288096,-0.29177874,8.41,1.9207884,1.8979723,1.9070091,1.9024853
5.516,-14755.87,0.7527838,-0.29182836,8.41,1.917991,1.891865,1.8991318,1.895491
5.518,-14766.377,0.7288348,-0.29187143,8.41,1.9145609,1.8846326,1.8898869,1.8872507
5.52,-14776.886,0.71183985,-0.29190937,8.41,1.9106094,1.8765054,1.8795658,1.8780253
5.522,-14787.395,0.70237076,-0.2919435,8.41,1.9062653,1.8677455,1.8684999,1.8681117
5.524,-14797.904,0.7007461,-0.2919764,8.41,1.9016722,1.85864,1.8570504,1.8578343
5.526,-14808.417,0.70702237,-0.29201046,8.41,1.896984,1.8494922,1.845599,1.8475355
5.528,-14818.929,0.7209865,-0.29204655,8.41,1.8923497,1.8406034,1.8345267,1.8375564
5.53,-14829.444,0.74217236,-0.29208717,8.41,1.8879291,1.8322806,1.8242184,1.8282427
5.532,-14839.96,0.7698718,-0.29213423,8.41,1.8838745,1.8248149,1.8150381,1.8199217
5.534,-14850.478,0.8031561,-0.29218918,8.41,1.8803227,1.8184669,1.8073118,1.8128866
5.536,-14860.997,0.8409077,-0.29225302,8.41,1.8773919,1.813459,1.8013154,1.807386
5.538,-14871.52,0.88186467,-0.29232693,8.41,1.8751899,1.8099775,1.7972751,1.8036261
5.54,-14882.044,0.92465615,-0.29241142,8.41,1.8737979,1.8081535,1.7953451,1.8017492
5.542,-14892.573,0.9678424,-0.29250705,8.41,1.8732573,1.8080468,1.7955905,1.801818
5.544,-14903.1045,1.0099758,-0.29261354,8.41,1.8735943,1.8096694,1.7980105,1.803838
5.546,-14913.64,1.0496398,-0.29273018,8.41,1.8748007,1.8129666,1.8025196,1.8077393
5.548,-14924.182,1.085497,-0.29285637,8.41,1.8768352,1.8178205,1.8089533,1.8133811
5.55,-14934.726,1.1163334,-0.29299137,8.41,1.8796259,1.8240563,1.8170763,1.8205584
5.552,-14945.276,1.1411009,-0.29313323,8.41,1.8830782,1.8314539,1.826598,1.8290163
5.554,-14955.832,1.1589526,-0.2932799,8.41,1.8870726,1.8397521,1.8371791,1.8384548
5.556,-14966.393,1.1692729,-0.2934308,8.41,1.8914716,1.8486618,1.848449,1.8485442
5.558,-14976.959,1.1716962,-0.2935832,8.41,1.8961226,1.8578731,1.8600161,1.8589338
5.56,-14987.531,1.166124,-0.29373485,8.41,1.9008638,1.867069,1.8714839,1.8692667
5.562,-14998.107,1.1527311,-0.2938839,8.41,1.9055343,1.8759396,1.8824683,1.8791959
5.564,-15008.689,1.13196,-0.2940289,8.41,1.9099785,1.8841915,1.8926091,1.8883941
5.566,-15019.279,1.1045041,-0.2941676,8.41,1.9140416,1.8915477,1.9015708,1.8965551
5.568,-15029.87,1.0712883,-0.2942983,8.41,1.9175837,1.8977637,1.9090605,1.9034097
5.57,-15040.468,1.0334448,-0.2944201,8.41,1.9204972,1.9026488,1.9148501,1.9087484
5.572,-15051.069,0.9922593,-0.29453173,8.41,1.9226793,1.9060395,1.9187497,1.9123944
5.574,-15061.674,0.9491378,-0.29463267,8.41,1.9240552,1.9078246,1.9206338,1.9142292
5.576,-15072.282,0.9055574,-0.29472253,8.41,1.9245816,1.9079487,1.920444,1.9141958
5.578,-15082.894,0.86301434,-0.29480118,8.41,1.9242467,1.9064124,1.9181902,1.9122996
5.58,-15093.509,0.8229665,-0.29486942,8.41,1.9230573,1.9032596,1.9139374,1.9085953
5.582,-15104.124,0.7867881,-0.29492837,8.41,1.9210511,1.898589,1.9078163,1.9031974
5.584,-15114.743,0.75572544,-0.29497814,8.41,1.9182998,1.8925549,1.9000242,1.8962823
5.586,-15125.364,0.73084384,-0.2950208,8.41,1.914892,1.8853492,1.8908064,1.8880689
5.588,-15135.986,0.71299815,-0.29505837,8.41,1.9109411,1.8772066,1.8804604,1.8788233
5.59,-15146.608,0.70280176,-0.29509252,8.41,1.9065784,1.8683946,1.8693236,1.8688482
5.592,-15157.232,0.7006048,-0.29512462,8.41,1.901949,1.8592061,1.857766,1.8584751
5.594,-15167.856,0.7064836,-0.29515737,8.41,1.8972113,1.8499534,1.8461804,1.8480568
5.596,-15178.484,0.72023886,-0.29519317,8.41,1.8925287,1.8409567,1.834969,1.837954
5.598,-15189.11,0.7413955,-0.2952329,8.41,1.8880532,1.8325212,1.824518,1.8285127
5.6,-15199.739,0.7692316,-0.29527894,8.41,1.8839449,1.8249505,1.815206,1.8200735
5.602,-15210.37,0.80279595,-0.29533297,8.41,1.8803498,1.8185188,1.8073756,1.8129444
5.604,-15221.003,0.84093916,-0.29539624,8.41,1.8773934,1.8134592,1.8013151,1.8073859
5.606,-15231.64,0.88235265,-0.2954696,8.41,1.8751761,1.8099537,1.7972474,1.8036003
5.608,-15242.277,0.9256214,-0.29555374,8.41,1.8737835,1.8081392,1.7953336,1.8017364
5.61,-15252.919,0.9692645,-0.29564875,8.41,1.8732708,1.8080889,1.7956519,1.8018698
5.612,-15263.564,1.011781,-0.29575506,8.41,1.8736492,1.809799,1.7981846,1.8039898
5.614,-15274.213,1.0517118,-0.29587188,8.41,1.8749124,1.8132133,1.8028433,1.8080244
5.616,-15284.866,1.0876821,-0.295998,8.41,1.8770181,1.8182094,1.8094563,1.8138269
5.618,-15295.523,1.118449,-0.29613253,8.41,1.8798923,1.8246052,1.8177787,1.8211838
5.62,-15306.1875,1.1429435,-0.29627448,8.41,1.8834318,1.8321667,1.8275028,1.829825
5.622,-15316.855,1.1603093,-0.2964216,8.41,1.8875122,1.8406224,1.8382763,1.8394386
5.624,-15327.53,1.1699327,-0.29657143,8.41,1.8919884,1.8496692,1.8497118,1.8496794
5.626,-15338.209,1.1714681,-0.29672334,8.41,1.8967059,1.8589911,1.8614087,1.8601893
5.628,-15348.894,1.1648448,-0.2968745,8.41,1.9014968,1.8682601,1.8729578,1.8705995
5.63,-15359.584,1.1502758,-0.29702264,8.41,1.9061916,1.8771541,1.8839613,1.8805499
5.632,-15370.28,1.1282543,-0.2971659,8.41,1.9106288,1.8853713,1.8940492,1.8897043
5.634,-15380.981,1.0995362,-0.29730296,8.41,1.9146596,1.8926392,1.9028902,1.8977607
5.636,-15391.686,1.0651097,-0.29743186,8.41,1.9181408,1.89871,1.9101887,1.9044472
5.638,-15402.3955,1.0261673,-0.2975512,8.41,1.9209498,1.9033792,1.9157029,1.9095403
5.64,-15413.11,0.98406947,-0.29766026,8.41,1.923003,1.9065048,1.9192661,1.9128853
5.642,-15423.827,0.94028246,-0.2977583,8.41,1.9242251,1.9079785,1.9207573,1.9143678
5.644,-15434.549,0.8963362,-0.29784524,8.41,1.9245728,1.9077499,1.9201254,1.9139369
5.646,-15445.272,0.85377026,-0.29792118,8.41,1.9240363,1.9058269,1.9173907,1.9116068
5.648,-15456.0,0.814079,-0.29798627,8.41,1.9226387,1.9022768,1.9126445,1.9074569
5.65,-15466.728,0.7786521,-0.29804194,8.41,1.9204235,1.897211,1.906034,1.9016168
5.652,-15477.458,0.74873143,-0.2980898,8.41,1.9174647,1.890794,1.8977709,1.8942748
5.654,-15488.19,0.7253692,-0.29813018,8.41,1.9138649,1.8832402,1.888127,1.8856742
5.656,-15498.925,0.70938355,-0.29816556,8.41,1.9097453,1.8748002,1.8774198,1.8760996
5.658,-15509.659,0.7013355,-0.29819822,8.41,1.9052473,1.8657594,1.8660094,1.8658733
5.66,-15520.395,0.7015075,-0.29823014,8.41,1.9005243,1.8564259,1.8542839,1.8553442
5.662,-15531.131,0.7098928,-0.29826263,8.41,1.8957367,1.847121,1.8426491,1.8448752
5.664,-15541.868,0.7261997,-0.29829842,8.41,1.8910543,1.8381752,1.83152,1.8348393
5.666,-15552.608,0.74986005,-0.29833978,8.41,1.8866448,1.8299116,1.8213015,1.8256004
5.668,-15563.35,0.7800417,-0.29838768,8.41,1.8826548,1.8226209,1.81236,1.8174864
5.67,-15574.092,0.8156923,-0.298444,8.41,1.8792323,1.8165767,1.8050354,1.8108039
5.672,-15584.837,0.85556763,-0.29851002,8.41,1.8765043,1.8120083,1.7996092,1.805808
5.674,-15595.585,0.89827377,-0.29858664,8.41,1.8745695,1.8090876,1.7962898,1.8026887
5.676,-15606.335,0.942314,-0.29867437,8.41,1.8734941,1.8079218,1.795202,1.8015617
5.678,-15617.089,0.98615,-0.29877326,8.41,1.873325,1.8085632,1.796396,1.8024784
5.68,-15627.846,1.0282472,-0.29888275,8.41,1.8740731,1.8109932,1.7998312,1.8054094
5.682,-15638.607,1.067125,-0.29900303,8.41,1.8757063,1.8151157,1.8053712,1.8102386
5.684,-15649.373,1.1014154,-0.29913262,8.41,1.87817,1.8207809,1.8128092,1.8167881
5.686,-15660.146,1.1299073,-0.29926983,8.41,1.8813765,1.827779,1.8218657,1.8248136
5.688,-15670.922,1.1515887,-0.2994132,8.41,1.8852102,1.835852,1.8322026,1.834017
5.69,-15681.703,1.1656834,-0.29956165,8.41,1.889532,1.8447031,1.8434381,1.8440596
5.692,-15692.49,1.1716789,-0.29971245,8.41,1.8941857,1.8540106,1.855163,1.8545759
5.694,-15703.282,1.1693468,-0.29986304,8.41,1.8990023,1.8634387,1.8669555,1.8651869
5.696,-15714.079,1.1587569,-0.3000125,8.41,1.9038153,1.8726592,1.8784059,1.8755238
5.698,-15724.884,1.1402671,-0.30015823,8.41,1.9084504,1.8813459,1.8891135,1.8852228
5.7,-15735.691,1.114519,-0.30029806,8.41,1.9127408,1.8891951,1.898709,1.8939471
5.702,-15746.506,1.0824171,-0.30043027,8.41,1.9165373,1.8959396,1.9068699,1.9014018
5.704,-15757.322,1.045098,-0.30055383,8.41,1.9197136,1.9013569,1.9133298,1.907342
5.706,-15768.1455,1.0038822,-0.3006673,8.41,1.9221536,1.905259,1.9178693,1.9115638
5.708,-15778.971,0.9602345,-0.30076993,8.41,1.9237692,1.9075116,1.9203348,1.9139231
5.71,-15789.801,0.91571635,-0.3008611,8.41,1.9245161,1.9080503,1.9206557,1.9143527
5.712,-15800.633,0.8719152,-0.30094096,8.41,1.9243642,1.906852,1.918816,1.9128326
5.714,-15811.469,0.83039594,-0.30101013,8.41,1.9233166,1.9039539,1.9148718,1.9094099
5.716,-15822.307,0.79264456,-0.3010693,8.41,1.9214103,1.8994523,1.9089515,1.9041971
5.718,-15833.1455,0.76001465,-0.30111897,8.41,1.9187154,1.8935014,1.901253,1.8973703
5.72,-15843.988,0.7336725,-0.3011613,8.41,1.9153221,1.8862977,1.8920282,1.8891542
5.722,-15854.831,0.71456075,-0.30119845,8.41,1.9113479,1.8780853,1.881586,1.8798256
5.724,-15865.673,0.70336425,-0.30123106,8.41,1.9069297,1.8691447,1.8702812,1.8697021
5.726,-15876.518,0.70048326,-0.30126184,8.41,1.9022228,1.8597869,1.8585056,1.8591353
5.728,-15887.364,0.70602196,-0.3012933,8.41,1.8973942,1.8503425,1.8466755,1.8484988
5.73,-15898.212,0.7197829,-0.30132756,8.41,1.8926139,1.8411484,1.835215,1.8381729
5.732,-15909.06,0.74127233,-0.30136582,8.41,1.888048,1.8325337,1.8245391,1.8285295
5.734,-15919.909,0.7697259,-0.30141056,8.41,1.883866,1.8248206,1.8150507,1.8199309
5.736,-15930.761,0.8041311,-0.30146366,8.41,1.880224,1.8183016,1.807114,1.812705
5.738,-15941.615,0.843255,-0.301526,8.41,1.8772454,1.8132141,1.8010252,1.8071185
5.74,-15952.471,0.8857048,-0.3015988,8.41,1.8750464,1.809759,1.7970281,1.8033934
5.742,-15963.33,0.9299678,-0.30168256,8.41,1.8737133,1.8080748,1.795285,1.8016798
5.744,-15974.192,0.97446394,-0.3017777,8.41,1.8732969,1.808229,1.7958672,1.8020473
5.746,-15985.058,1.0175998,-0.3018842,8.41,1.8738091,1.8102124,1.7987484,1.8044782
5.748,-15995.927,1.0578336,-0.30200127,8.41,1.8752377,1.8139563,1.803823,1.8088853
5.75,-16006.801,1.0937219,-0.30212748,8.41,1.8775334,1.8193204,1.8108965,1.8151021
5.752,-16017.68,1.1239713,-0.3022627,8.41,1.8806082,1.8260978,1.8196924,1.8228867
5.754,-16028.564,1.1474876,-0.3024048,8.41,1.8843502,1.8340341,1.8298762,1.8319451
5.756,-16039.452,1.1634133,-0.30255148,8.41,1.8886216,1.8428314,1.8410633,1.8419363
5.758,-16050.348,1.1711618,-0.3027009,8.41,1.8932656,1.8521639,1.8528377,1.8524897
5.76,-16061.248,1.1704391,-0.30285174,8.41,1.8981134,1.8616908,1.8647697,1.8632199
5.762,-16072.153,1.1612533,-0.30300114,8.41,1.9029855,1.8710642,1.8764262,1.8737361
5.764,-16083.064,1.1439198,-0.30314654,8.41,1.9077021,1.8799455,1.8873903,1.8836607
5.766,-16093.98,1.119056,-0.30328694,8.41,1.9121014,1.8880293,1.8972872,1.8926531
5.768,-16104.9,1.087549,-0.30342016,8.41,1.9160218,1.8950287,1.9057715,1.900397
5.77,-16115.826,1.0505314,-0.30354443,8.41,1.9193199,1.900698,1.9125502,1.9066224
5.772,-16126.757,1.0093428,-0.30365857,8.41,1.92188,1.9048432,1.9173951,1.9111187
5.774,-16137.69,0.9654805,-0.30376187,8.41,1.9236199,1.9073308,1.9201512,1.913741
5.776,-16148.627,0.9205364,-0.3038538,8.41,1.9244721,1.9080698,1.9207196,1.9143945
5.778,-16159.567,0.87614584,-0.30393457,8.41,1.9244038,1.9070315,1.9190769,1.9130529
5.78,-16170.512,0.8339322,-0.30400383,8.41,1.9234269,1.9042594,1.9152853,1.9097697
5.782,-16181.456,0.79543394,-0.30406275,8.41,1.9215724,1.8998438,1.9094669,1.9046506
5.783567,-16190.034,0.7687832,-0.3041026,8.41,1.9195466,1.89533,1.9036143,1.8994658
5.783567,-16190.034,0.7687832,-0.3041026,8.41,1.9195466,1.89533,1.9036143,1.8994658
5.784,-16192.403,0.76205486,-0.30411294,8.401841,1.9189032,1.8939319,1.9018127,1.8978655
5.786,-16203.353,0.7350115,-0.30415636,8.365957,1.9155079,1.8867202,1.8925754,1.8896391
5.788,-16214.302,0.7152928,-0.3041946,8.3328705,1.9115078,1.8784593,1.882072,1.8802556
5.79,-16225.255,0.7036197,-0.30422965,8.302324,1.9070449,1.869438,1.8706669,1.8700415
5.792,-16236.207,0.70042014,-0.30426335,8.273994,1.9022803,1.8599775,1.8587645,1.8593601
5.794,-16247.162,0.7058105,-0.30429685,8.247702,1.8973831,1.8504157,1.8467911,1.8485931
5.796,-16258.116,0.7195964,-0.3043337,8.222684,1.892533,1.8411036,1.8351876,1.8381368
5.798,-16269.073,0.7412712,-0.30437386,8.198917,1.8878987,1.8323787,1.82438,1.8283725
5.8,-16280.032,0.77005076,-0.30442128,8.175356,1.8836588,1.8245766,1.8147869,1.8196771
5.802,-16290.992,0.80487686,-0.30447522,8.152137,1.879955,1.8179803,1.8067654,1.8123702
5.804,-16301.954,0.84448457,-0.30453813,8.128409,1.8769314,1.8128498,1.8006358,1.8067417
5.806,-16312.919,0.8874277,-0.30461073,8.103798,1.874696,1.8093802,1.7966368,1.8030083
5.808,-16323.888,0.9321434,-0.30469403,8.077693,1.8733356,1.8077104,1.7949309,1.8013206
5.81,-16334.857,0.9770008,-0.30478826,8.049687,1.8729001,1.8079054,1.7955862,1.8017449
5.812,-16345.831,1.0203642,-0.3048937,8.019331,1.8734064,1.8099585,1.7985768,1.8042653
5.814,-16356.811,1.0606464,-0.30500928,7.986458,1.8748325,1.8137866,1.8037807,1.8087792
5.816,-16367.793,1.0963733,-0.30513468,7.950759,1.8771241,1.8192399,1.8109902,1.8151084
5.818,-16378.779,1.1262285,-0.30526814,7.912296,1.8801892,1.8261008,1.8199157,1.8229996
5.82,-16389.771,1.1491104,-0.3054085,7.8709693,1.8839109,1.8341037,1.830208,1.8321456
5.822,-16400.768,1.1641654,-0.30555367,7.8270073,1.8881428,1.8429365,1.8414648,1.8421897
5.824,-16411.771,1.170825,-0.30570173,7.7806253,1.8927218,1.8522611,1.8532555,1.8527472
5.826,-16422.78,1.1688265,-0.30585042,7.7322054,1.89747,1.8617225,1.8651336,1.8634179
5.828,-16433.793,1.158225,-0.3059979,7.6821103,1.902205,1.8709662,1.876658,1.8738033
5.83,-16444.812,1.139394,-0.30614212,7.630821,1.906745,1.8796488,1.8874056,1.8835202
5.832,-16455.834,1.113012,-0.30628103,7.578895,1.9109155,1.8874505,1.8969871,1.892214
5.834,-16466.863,1.080041,-0.30641273,7.526901,1.9145573,1.8940868,1.9050593,1.8995702
5.836,-16477.896,1.0416919,-0.30653575,7.4753575,1.9175336,1.8993195,1.9113377,1.9053273
5.838,-16488.934,0.9993769,-0.3066482,7.424988,1.9197261,1.9029552,1.915596,1.9092753
5.84,-16499.975,0.95466024,-0.30674917,7.3763123,1.9210489,1.9048604,1.9176815,1.9112709
5.842,-16511.02,0.90919775,-0.3068393,7.3295627,1.9214514,1.9049659,1.9175193,1.9112421
5.844,-16522.066,0.864674,-0.30691758,7.285412,1.920905,1.9032536,1.9151,1.9091752
5.846,-16533.117,0.8227408,-0.3069845,7.2441525,1.9194212,1.8997743,1.9104968,1.9051323
5.848,-16544.17,0.78495514,-0.30704147,7.2057533,1.9170511,1.8946457,1.9038628,1.8992491
5.85,-16555.225,0.75271535,-0.30708936,7.170559,1.9138613,1.8880281,1.895407,1.8917103
5.852,-16566.281,0.72721535,-0.30712968,7.138543,1.909957,1.8801436,1.885412,1.8827688
5.854,-16577.338,0.7093993,-0.30716422,7.1094236,1.905475,1.8712672,1.8742237,1.872735
5.856,-16588.398,0.6999192,-0.30719537,7.0830913,1.9005587,1.8616974,1.8622215,1.8619484
5.858,-16599.457,0.69911945,-0.30722508,7.059221,1.8953757,1.8517702,1.8498284,1.8507884
5.86,-16610.518,0.7070221,-0.30725515,7.0373683,1.8901082,1.8418427,1.8374931,1.839658
5.862,-16621.58,0.72332245,-0.3072885,7.0170126,1.8849338,1.8322687,1.8256621,1.8289572
5.864,-16632.643,0.7474054,-0.30732697,6.99765,1.8800321,1.8233984,1.8147755,1.8190807
5.866,-16643.707,0.77836657,-0.30737177,6.9787917,1.8755748,1.8155609,1.805245,1.810399
5.868,-16654.773,0.8150486,-0.3074254,6.9596853,1.8717176,1.8090489,1.7974355,1.8032402
5.87,-16665.842,0.8560811,-0.30748925,6.9397674,1.8685938,1.8041056,1.7916467,1.7978755
5.872,-16676.914,0.899931,-0.30756363,6.918618,1.8663082,1.8009136,1.788099,1.7945063
5.874,-16687.986,0.9449647,-0.3076495,6.8956113,1.8649385,1.7995906,1.7869271,1.7932585
5.876,-16699.064,0.98950166,-0.30774695,6.870335,1.8645234,1.800176,1.7881651,1.7941691
5.878,-16710.145,1.0318768,-0.3078556,6.842517,1.8650628,1.8026307,1.791746,1.7971852
5.88,-16721.23,1.0705055,-0.30797446,6.8119216,1.8665237,1.8068441,1.7975113,1.8021724
5.882,-16732.318,1.103938,-0.30810243,6.7784195,1.8688338,1.8126328,1.8052114,1.8089145
5.884,-16743.414,1.1309141,-0.30823827,6.74199,1.8718864,1.8197501,1.8145201,1.8171257
5.886,-16754.512,1.1504098,-0.3083797,6.702839,1.8755466,1.8278996,1.8250515,1.8264649
5.888,-16765.617,1.1616789,-0.30852485,6.6611457,1.8796566,1.8367475,1.8363775,1.8365514
5.89,-16776.727,1.1642796,-0.30867186,6.6171646,1.8840411,1.8459371,1.8480458,1.8469807
5.892,-16787.84,1.1580919,-0.30881813,6.5714254,1.8885121,1.8550993,1.8595951,1.8573375
5.894,-16798.96,1.1433283,-0.3089616,6.5243526,1.8928828,1.8638742,1.8705794,1.8672189
5.896,-16810.086,1.1205246,-0.30910033,6.4764085,1.8969707,1.8719206,1.8805803,1.8762444
5.898,-16821.217,1.0905197,-0.30923226,6.4282556,1.9006003,1.8789228,1.8892156,1.8840653
5.9,-16832.352,1.0544294,-0.30935577,6.3804255,1.9036189,1.8846111,1.8961617,1.8903843
5.902,-16843.49,1.0136027,-0.30946952,6.3334413,1.9058967,1.8887647,1.9011569,1.89496
5.904,-16854.633,0.9695685,-0.30957258,6.287899,1.9073268,1.8912138,1.9040046,1.8976091
5.906,-16865.78,0.9239818,-0.30966425,6.244268,1.9078386,1.891854,1.9045883,1.898221
5.908,-16876.93,0.87855816,-0.30974436,6.20295,1.9073942,1.8906443,1.9028687,1.8967556
5.91,-16888.082,0.8350057,-0.30981338,6.164299,1.9059867,1.8876044,1.8988819,1.8932407
5.912,-16899.236,0.7949638,-0.30987173,6.1285706,1.9036472,1.8828212,1.8927455,1.887779
5.914,-16910.39,0.7599376,-0.3099205,6.095901,1.9004399,1.876443,1.8846518,1.880541
5.916,-16921.55,0.73123986,-0.3099614,6.066282,1.8964587,1.8686738,1.8748615,1.8717592
5.918,-16932.709,0.7099432,-0.30999592,6.039679,1.8918264,1.8597692,1.863699,1.8617241
5.92,-16943.871,0.69683784,-0.31002596,6.0159054,1.8866898,1.8500291,1.8515432,1.8507752
5.922,-16955.031,0.69240284,-0.31005403,5.9945807,1.881216,1.8397884,1.8388159,1.8392911
5.924,-16966.193,0.69678706,-0.31008205,5.9754033,1.8755823,1.8294023,1.8259654,1.8276734
5.926,-16977.355,0.70980525,-0.31011218,5.957917,1.8699746,1.8192385,1.8134546,1.8163376
5.928,-16988.521,0.73094696,-0.31014684,5.9414935,1.8645822,1.8096645,1.8017448,1.8056976
5.93,-16999.688,0.75939226,-0.3101878,5.925669,1.8595817,1.8010248,1.7912692,1.7961421
5.932,-17010.855,0.7940468,-0.31023666,5.9098706,1.8551393,1.793635,1.782422,1.7880257
5.934,-17022.023,0.8335846,-0.310295,5.893437,1.8514038,1.7877681,1.7755404,1.7816532
5.936,-17033.195,0.876493,-0.3103638,5.875892,1.8484919,1.7836323,1.7708786,1.7772553
5.938,-17044.371,0.92113423,-0.3104437,5.856742,1.8464916,1.7813703,1.768604,1.7749871
