Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.00333334, 34.4037, 0.4, 0.4, 7.13724e-11, 1, 0.991993, 1, 0.995984
0.00433334, 34.4037, 0.4, 0.4, 7.48539e-11, 1, 0.991993, 1, 0.995984
0.00533334, 34.4037, 0.4, 0.4, 7.83355e-11, 1, 0.991993, 1, 0.995984
0.00633334, 34.4037, 0.4, 0.4, 8.18171e-11, 1, 0.991993, 1, 0.995984
0.00733334, 34.4037, 0.4, 0.4, 8.52987e-11, 1, 0.991993, 1, 0.995984
0.00833334, 34.4037, 0.4, 0.4, 8.87802e-11, 1, 0.991993, 1, 0.995984
0.00933334, 34.4037, 0.4, 0.4, 9.22618e-11, 1, 0.991993, 1, 0.995984
0.0103333, 34.4037, 0.4, 0.4, 9.57434e-11, 1, 0.991993, 1, 0.995984
0.0113333, 34.4037, 0.4, 0.4, 9.9225e-11, 1, 0.991993, 1, 0.995984
0.0123333, 34.4037, 0.4, 0.4, 1.02707e-10, 1, 0.991993, 1, 0.995984
0.0133333, 34.4037, 0.4, 0.4, 1.06188e-10, 1, 0.991993, 1, 0.995984
0.0143333, 34.4037, 0.4, 0.4, 1.0967e-10, 1, 0.991993, 1, 0.995984
0.0153333, 34.4037, 0.4, 0.4, 1.13151e-10, 1, 0.991993, 1, 0.995984
0.0163333, 34.4037, 0.4, 0.4, 1.16633e-10, 1, 0.991993, 1, 0.995984
0.0173333, 34.4037, 0.4, 0.4, 1.20114e-10, 1, 0.991993, 1, 0.995984
0.0183333, 34.4037, 0.4, 0.4, 1.23596e-10, 1, 0.991993, 1, 0.995984
0.0193333, 34.4037, 0.4, 0.4, 1.27078e-10, 1, 0.991993, 1, 0.995984
0.0203333, 34.4037, 0.4, 0.4, 1.30559e-10, 1, 0.991993, 1, 0.995984
0.0213333, 34.4037, 0.4, 0.4, 1.34041e-10, 1, 0.991993, 1, 0.995984
0.0223333, 34.4037, 0.4, 0.4, 1.37522e-10, 1, 0.991993, 1, 0.995984
0.0233333, 34.4037, 0.4, 0.4, 1.41004e-10, 1, 0.991993, 1, 0.995984
0.0243333, 34.4037, 0.4, 0.4, 1.44485e-10, 1, 0.991993, 1, 0.995984
0.0253333, 34.4037, 0.4, 0.4, 1.47967e-10, 1, 0.991993, 1, 0.995984
0.0263333, 34.4037, 0.4, 0.4, 1.51449e-10, 1, 0.991993, 1, 0.995984
0.0273333, 34.4037, 0.4, 0.4, 1.5493e-10, 1, 0.991993, 1, 0.995984
0.0283333, 34.4037, 0.4, 0.4, 1.58412e-10, 1, 0.991993, 1, 0.995984
0.0293333, 34.4037, 0.4, 0.4, 1.61893e-10, 1, 0.991993, 1, 0.995984
0.0303333, 34.4037, 0.4, 0.4, 1.65375e-10, 1, 0.991993, 1, 0.995984
0.0313333, 34.4037, 0.4, 0.4, 1.68856e-10, 1, 0.991993, 1, 0.995984
0.0323333, 34.4037, 0.4, 0.4, 1.72338e-10, 1, 0.991993, 1, 0.995984
0.0333333, 34.4037, 0.4, 0.4, 1.7582e-10, 1, 0.991993, 1, 0.995984
0.0343333, 34.4037, 0.4, 0.4, 1.79301e-10, 1, 0.991993, 1, 0.995984
0.0353333, 34.4037, 0.4, 0.4, 1.82783e-10, 1, 0.991993, 1, 0.995984
0.0363333, 34.4037, 0.4, 0.4, 1.86264e-10, 1, 0.991993, 1, 0.995984
0.0373333, 34.4037, 0.4, 0.4, 1.89746e-10, 1, 0.991993, 1, 0.995984
0.0383333, 34.4037, 0.4, 0.4, 1.93228e-10, 1, 0.991993, 1, 0.995984
0.0393333, 34.4037, 0.4, 0.4, 1.96709e-10, 1, 0.991993, 1, 0.995984
0.0403333, 34.4037, 0.4, 0.4, 2.00191e-10, 1, 0.991993, 1, 0.995984
0.0413333, 34.4037, 0.4, 0.4, 2.03672e-10, 1, 0.991993, 1, 0.995984
0.0423333, 34.4037, 0.4, 0.4, 2.07154e-10, 1, 0.991993, 1, 0.995984
0.0433333, 34.4037, 0.4, 0.4, 2.10635e-10, 1, 0.991993, 1, 0.995984
0.0443333, 34.4037, 0.4, 0.4, 2.14117e-10, 1, 0.991993, 1, 0.995984
0.0453333, 34.4037, 0.4, 0.4, 2.17599e-10, 1, 0.991993, 1, 0.995984
0.0463333, 34.4037, 0.4, 0.4, 2.2108e-10, 1, 0.991993, 1, 0.995984
0.0473333, 34.4037, 0.4, 0.4, 2.24562e-10, 1, 0.991993, 1, 0.995984
0.0483333, 34.4037, 0.4, 0.4, 2.28043e-10, 1, 0.991993, 1, 0.995984
0.0493333, 34.4037, 0.4, 0.4, 2.31525e-10, 1, 0.991993, 1, 0.995984
0.0503333, 34.4037, 0.4, 0.4, 2.35006e-10, 1, 0.991993, 1, 0.995984
0.0513333, 34.4037, 0.4, 0.4, 2.38488e-10, 1, 0.991993, 1, 0.995984
0.0523333, 34.4037, 0.4, 0.4, 2.4197e-10, 1, 0.991993, 1, 0.995984
0.0533333, 34.4037, 0.4, 0.4, 2.45451e-10, 1, 0.991993, 1, 0.995984
0.0543333, 34.4037, 0.4, 0.4, 2.48933e-10, 1, 0.991993, 1, 0.995984
0.0553333, 34.4037, 0.4, 0.4, 2.52414e-10, 1, 0.991993, 1, 0.995984
0.0563333, 34.4037, 0.4, 0.4, 2.55896e-10, 1, 0.991993, 1, 0.995984
0.0573333, 34.4037, 0.4, 0.4, 2.59377e-10, 1, 0.991993, 1, 0.995984
0.0583333, 34.4037, 0.4, 0.4, 2.62859e-10, 1, 0.991993, 1, 0.995984
0.0593333, 34.4037, 0.4, 0.4, 2.66341e-10, 1, 0.991993, 1, 0.995984
0.0603333, 34.4037, 0.4, 0.4, 2.69822e-10, 1, 0.991993, 1, 0.995984
0.0613333, 34.4037, 0.4, 0.4, 2.73304e-10, 1, 0.991993, 1, 0.995984
0.0623333, 34.4037, 0.4, 0.4, 2.76785e-10, 1, 0.991993, 1, 0.995984
0.0633333, 34.4037, 0.4, 0.4, 2.80267e-10, 1, 0.991993, 1, 0.995984
0.0643333, 34.4037, 0.4, 0.4, 2.83749e-10, 1, 0.991993, 1, 0.995984
0.0653333, 34.4037, 0.4, 0.4, 2.8723e-10, 1, 0.991993, 1, 0.995984
0.0663333, 34.4037, 0.4, 0.4, 2.90712e-10, 1, 0.991993, 1, 0.995984
0.0673333, 34.4037, 0.4, 0.4, 2.94193e-10, 1, 0.991993, 1, 0.995984
0.0683333, 34.4037, 0.4, 0.4, 2.97675e-10, 1, 0.991993, 1, 0.995984
0.0693333, 34.4037, 0.4, 0.4, 3.01156e-10, 1, 0.991993, 1, 0.995984
0.0703333, 34.4037, 0.4, 0.4, 3.04638e-10, 1, 0.991993, 1, 0.995984
0.0713333, 34.4037, 0.4, 0.4, 3.0812e-10, 1, 0.991993, 1, 0.995984
0.0723333, 34.4037, 0.4, 0.4, 3.11601e-10, 1, 0.991993, 1, 0.995984
0.0733333, 34.4037, 0.4, 0.4, 3.15083e-10, 1, 0.991993, 1, 0.995984
0.0743333, 34.4037, 0.4, 0.4, 3.18564e-10, 1, 0.991993, 1, 0.995984
0.0753333, 34.4037, 0.4, 0.4, 3.22046e-10, 1, 0.991993, 1, 0.995984
0.0763333, 34.4037, 0.4, 0.4, 3.25527e-10, 1, 0.991993, 1, 0.995984
0.0773333, 34.4037, 0.4, 0.4, 3.29009e-10, 1, 0.991993, 1, 0.995984
0.0783333, 34.4037, 0.4, 0.4, 3.32491e-10, 1, 0.991993, 1, 0.995984
0.0793333, 34.4037, 0.4, 0.4, 3.35972e-10, 1, 0.991993, 1, 0.995984
0.0803333, 34.4037, 0.4, 0.4, 3.39454e-10, 1, 0.991993, 1, 0.995984
0.0813333, 34.4037, 0.4, 0.4, 3.42935e-10, 1, 0.991993, 1, 0.995984
0.0823333, 34.4037, 0.4, 0.4, 3.46417e-10, 1, 0.991993, 1, 0.995984
0.0833333, 34.4037, 0.4, 0.4, 3.49898e-10, 1, 0.991993, 1, 0.995984
0.0843333, 34.4037, 0.4, 0.4, 3.5338e-10, 1, 0.991993, 1, 0.995984
0.0853333, 34.4037, 0.4, 0.4, 3.56862e-10, 1, 0.991993, 1, 0.995984
0.0863333, 34.4037, 0.4, 0.4, 3.60343e-10, 1, 0.991993, 1, 0.995984
0.0873333, 34.4037, 0.4, 0.4, 3.63825e-10, 1, 0.991993, 1, 0.995984
0.0883333, 34.4037, 0.4, 0.4, 3.67306e-10, 1, 0.991993, 1, 0.995984
0.0893333, 34.4037, 0.4, 0.4, 3.70788e-10, 1, 0.991993, 1, 0.995984
0.0903333, 34.4037, 0.4, 0.4, 3.7427e-10, 1, 0.991993, 1, 0.995984
0.0913333, 34.4037, 0.4, 0.4, 3.77751e-10, 1, 0.991993, 1, 0.995984
0.0923333, 34.4037, 0.4, 0.4, 3.81233e-10, 1, 0.991993, 1, 0.995984
0.0933333, 34.4037, 0.4, 0.4, 3.84714e-10, 1, 0.991993, 1, 0.995984
0.0943334, 34.4037, 0.4, 0.4, 3.88196e-10, 1, 0.991993, 1, 0.995984
0.0953334, 34.4037, 0.4, 0.4, 3.91677e-10, 1, 0.991993, 1, 0.995984
0.0963334, 34.4037, 0.4, 0.4, 3.95159e-10, 1, 0.991993, 1, 0.995984
0.0973334, 34.4037, 0.4, 0.4, 3.98641e-10, 1, 0.991993, 1, 0.995984
0.0983334, 34.4037, 0.4, 0.4, 4.02122e-10, 1, 0.991993, 1, 0.995984
0.0993334, 34.4037, 0.4, 0.4, 4.05604e-10, 1, 0.991993, 1, 0.995984
0.100333, 34.4037, 0.4, 0.4, 4.09085e-10, 1, 0.991993, 1, 0.995984
0.101333, 34.4037, 0.4, 0.4, 4.12567e-10, 1, 0.991993, 1, 0.995984
0.102333, 34.4037, 0.4, 0.4, 4.16048e-10, 1, 0.991993, 1, 0.995984
0.103333, 34.4037, 0.4, 0.4, 4.1953e-10, 1, 0.991993, 1, 0.995984
0.104333, 34.4037, 0.4, 0.4, 4.23012e-10, 1, 0.991993, 1, 0.995984
0.105333, 34.4037, 0.4, 0.4, 4.26493e-10, 1, 0.991993, 1, 0.995984
0.106333, 34.4037, 0.4, 0.4, 4.29975e-10, 1, 0.991993, 1, 0.995984
0.107333, 34.4037, 0.4, 0.4, 4.33456e-10, 1, 0.991993, 1, 0.995984
0.108333, 34.4037, 0.4, 0.4, 4.36938e-10, 1, 0.991993, 1, 0.995984
0.109333, 34.4037, 0.4, 0.4, 4.40419e-10, 1, 0.991993, 1, 0.995984
0.110333, 34.4037, 0.4, 0.4, 4.43901e-10, 1, 0.991993, 1, 0.995984
0.111333, 34.4037, 0.4, 0.4, 4.47383e-10, 1, 0.991993, 1, 0.995984
0.112333, 34.4037, 0.4, 0.4, 4.50864e-10, 1, 0.991993, 1, 0.995984
0.113333, 34.4037, 0.4, 0.4, 4.54346e-10, 1, 0.991993, 1, 0.995984
0.114333, 34.4037, 0.4, 0.4, 4.57827e-10, 1, 0.991993, 1, 0.995984
0.115333, 34.4037, 0.4, 0.4, 4.61309e-10, 1, 0.991993, 1, 0.995984
0.116333, 34.4037, 0.4, 0.4, 4.6479e-10, 1, 0.991993, 1, 0.995984
0.117333, 34.4037, 0.4, 0.4, 4.68272e-10, 1, 0.991993, 1, 0.995984
0.118333, 34.4037, 0.4, 0.4, 4.71754e-10, 1, 0.991993, 1, 0.995984
0.119333, 34.4037, 0.4, 0.4, 4.75235e-10, 1, 0.991993, 1, 0.995984
0.120333, 34.4037, 0.4, 0.4, 4.78717e-10, 1, 0.991993, 1, 0.995984
0.121333, 34.4037, 0.4, 0.4, 4.82198e-10, 1, 0.991993, 1, 0.995984
0.122333, 34.4037, 0.4, 0.4, 4.8568e-10, 1, 0.991993, 1, 0.995984
0.123333, 34.4037, 0.4, 0.4, 4.89162e-10, 1, 0.991993, 1, 0.995984
0.124333, 34.4037, 0.4, 0.4, 4.92643e-10, 1, 0.991993, 1, 0.995984
0.125333, 34.4037, 0.4, 0.4, 4.96125e-10, 1, 0.991993, 1, 0.995984
0.126333, 34.4037, 0.4, 0.4, 4.99606e-10, 1, 0.991993, 1, 0.995984
0.127333, 34.4037, 0.4, 0.4, 5.03088e-10, 1, 0.991993, 1, 0.995984
0.128333, 34.4037, 0.4, 0.4, 5.0657e-10, 1, 0.991993, 1, 0.995984
0.129333, 34.4037, 0.4, 0.4, 5.10051e-10, 1, 0.991993, 1, 0.995984
0.130333, 34.4037, 0.4, 0.4, 5.13533e-10, 1, 0.991993, 1, 0.995984
0.131333, 34.4037, 0.4, 0.4, 5.17014e-10, 1, 0.991993, 1, 0.995984
0.132333, 34.4037, 0.4, 0.4, 5.20496e-10, 1, 0.991993, 1, 0.995984
0.133333, 34.4037, 0.4, 0.4, 5.23978e-10, 1, 0.991993, 1, 0.995984
0.134333, 34.4037, 0.4, 0.4, 5.27459e-10, 1, 0.991993, 1, 0.995984
0.135333, 34.4037, 0.4, 0.4, 5.30941e-10, 1, 0.991993, 1, 0.995984
0.136333, 34.4037, 0.4, 0.4, 5.34423e-10, 1, 0.991993, 1, 0.995984
0.137333, 34.4037, 0.4, 0.4, 5.37904e-10, 1, 0.991993, 1, 0.995984
0.138333, 34.4037, 0.4, 0.4, 5.41386e-10, 1, 0.991993, 1, 0.995984
0.139333, 34.4037, 0.4, 0.4, 5.44867e-10, 1, 0.991993, 1, 0.995984
0.140333, 34.4037, 0.4, 0.4, 5.48349e-10, 1, 0.991993, 1, 0.995984
0.141333, 34.4037, 0.4, 0.4, 5.51831e-10, 1, 0.991993, 1, 0.995984
0.142333, 34.4037, 0.4, 0.4, 5.55312e-10, 1, 0.991993, 1, 0.995984
0.143333, 34.4037, 0.4, 0.4, 5.58794e-10, 1, 0.991993, 1, 0.995984
0.144333, 34.4037, 0.4, 0.4, 5.62275e-10, 1, 0.991993, 1, 0.995984
0.145333, 34.4037, 0.4, 0.4, 5.65757e-10, 1, 0.991993, 1, 0.995984
0.146333, 34.4037, 0.4, 0.4, 5.69239e-10, 1, 0.991993, 1, 0.995984
0.147333, 34.4037, 0.4, 0.4, 5.7272e-10, 1, 0.991993, 1, 0.995984
0.148333, 34.4037, 0.4, 0.4, 5.76202e-10, 1, 0.991993, 1, 0.995984
0.149333, 34.4037, 0.4, 0.4, 5.79683e-10, 1, 0.991993, 1, 0.995984
0.150333, 34.4037, 0.4, 0.4, 5.83165e-10, 1, 0.991993, 1, 0.995984
0.151333, 34.4037, 0.4, 0.4, 5.86647e-10, 1, 0.991993, 1, 0.995984
0.152333, 34.4037, 0.4, 0.4, 5.90128e-10, 1, 0.991993, 1, 0.995984
0.153333, 34.4037, 0.4, 0.4, 5.9361e-10, 1, 0.991993, 1, 0.995984
0.154333, 34.4037, 0.4, 0.4, 5.97091e-10, 1, 0.991993, 1, 0.995984
0.155333, 34.4037, 0.4, 0.4, 6.00573e-10, 1, 0.991993, 1, 0.995984
0.156333, 34.4037, 0.4, 0.4, 6.04055e-10, 1, 0.991993, 1, 0.995984
0.157333, 34.4037, 0.4, 0.4, 6.07536e-10, 1, 0.991993, 1, 0.995984
0.158333, 34.4037, 0.4, 0.4, 6.11018e-10, 1, 0.991993, 1, 0.995984
0.159333, 34.4037, 0.4, 0.4, 6.14499e-10, 1, 0.991993, 1, 0.995984
0.160333, 34.4037, 0.4, 0.4, 6.17981e-10, 1, 0.991993, 1, 0.995984
0.161333, 34.4037, 0.4, 0.4, 6.21463e-10, 1, 0.991993, 1, 0.995984
0.162333, 34.4037, 0.4, 0.4, 6.24944e-10, 1, 0.991993, 1, 0.995984
0.163333, 34.4037, 0.4, 0.4, 6.28426e-10, 1, 0.991993, 1, 0.995984
0.164333, 34.4037, 0.4, 0.4, 6.31907e-10, 1, 0.991993, 1, 0.995984
0.165333, 34.4037, 0.4, 0.4, 6.35389e-10, 1, 0.991993, 1, 0.995984
0.166333, 34.4037, 0.4, 0.4, 6.38871e-10, 1, 0.991993, 1, 0.995984
0.167333, 34.4037, 0.4, 0.4, 6.42352e-10, 1, 0.991993, 1, 0.995984
0.168334, 34.4037, 0.4, 0.4, 6.45834e-10, 1, 0.991993, 1, 0.995984
0.169334, 34.4037, 0.4, 0.4, 6.49315e-10, 1, 0.991993, 1, 0.995984
0.170334, 34.4037, 0.4, 0.4, 6.52797e-10, 1, 0.991993, 1, 0.995984
0.171334, 34.4037, 0.4, 0.4, 6.56279e-10, 1, 0.991993, 1, 0.995984
0.172334, 34.4037, 0.4, 0.4, 6.5976e-10, 1, 0.991993, 1, 0.995984
0.173334, 34.4037, 0.4, 0.4, 6.63242e-10, 1, 0.991993, 1, 0.995984
0.174334, 34.4037, 0.4, 0.4, 6.66723e-10, 1, 0.991993, 1, 0.995984
0.175334, 34.4037, 0.4, 0.4, 6.70205e-10, 1, 0.991993, 1, 0.995984
0.176334, 34.4037, 0.4, 0.4, 6.73687e-10, 1, 0.991993, 1, 0.995984
0.177334, 34.4037, 0.4, 0.4, 6.77168e-10, 1, 0.991993, 1, 0.995984
0.178334, 34.4037, 0.4, 0.4, 6.8065e-10, 1, 0.991993, 1, 0.995984
0.179334, 34.4037, 0.4, 0.4, 6.84131e-10, 1, 0.991993, 1, 0.995984
0.180334, 34.4037, 0.4, 0.4, 6.87613e-10, 1, 0.991993, 1, 0.995984
0.181334, 34.4037, 0.4, 0.4, 6.91095e-10, 1, 0.991993, 1, 0.995984
0.182334, 34.4037, 0.4, 0.4, 6.94576e-10, 1, 0.991993, 1, 0.995984
0.183334, 34.4037, 0.4, 0.4, 6.98058e-10, 1, 0.991993, 1, 0.995984
0.184334, 34.4037, 0.4, 0.4, 7.01539e-10, 1, 0.991993, 1, 0.995984
0.185334, 34.4037, 0.4, 0.4, 7.05021e-10, 1, 0.991993, 1, 0.995984
0.186334, 34.4037, 0.4, 0.4, 7.08503e-10, 1, 0.991993, 1, 0.995984
0.187334, 34.4037, 0.4, 0.4, 7.11984e-10, 1, 0.991993, 1, 0.995984
0.188334, 34.4037, 0.4, 0.4, 7.15466e-10, 1, 0.991993, 1, 0.995984
0.189334, 34.4037, 0.4, 0.4, 7.18948e-10, 1, 0.991993, 1, 0.995984
0.190334, 34.4037, 0.4, 0.4, 7.22429e-10, 1, 0.991993, 1, 0.995984
0.191334, 34.4037, 0.4, 0.4, 7.25911e-10, 1, 0.991993, 1, 0.995984
0.192334, 34.4037, 0.4, 0.4, 7.29392e-10, 1, 0.991993, 1, 0.995984
0.193334, 34.4037, 0.4, 0.4, 7.32874e-10, 1, 0.991993, 1, 0.995984
0.194334, 34.4037, 0.4, 0.4, 7.36356e-10, 1, 0.991993, 1, 0.995984
0.195334, 34.4037, 0.4, 0.4, 7.39837e-10, 1, 0.991993, 1, 0.995984
0.196334, 34.4037, 0.4, 0.4, 7.43319e-10, 1, 0.991993, 1, 0.995984
0.197334, 34.4037, 0.4, 0.4, 7.468e-10, 1, 0.991993, 1, 0.995984
0.198334, 34.4037, 0.4, 0.4, 7.50282e-10, 1, 0.991993, 1, 0.995984
0.199334, 34.4037, 0.4, 0.4, 7.53764e-10, 1, 0.991993, 1, 0.995984
0.200334, 34.4037, 0.4, 0.4, 7.57245e-10, 1, 0.991993, 1, 0.995984
0.201334, 34.4037, 0.4, 0.4, 7.60727e-10, 1, 0.991993, 1, 0.995984
0.202334, 34.4037, 0.4, 0.4, 7.64208e-10, 1, 0.991993, 1, 0.995984
0.203334, 34.4037, 0.4, 0.4, 7.6769e-10, 1, 0.991993, 1, 0.995984
0.204334, 34.4037, 0.4, 0.4, 7.71172e-10, 1, 0.991993, 1, 0.995984
0.205334, 34.4037, 0.4, 0.4, 7.74653e-10, 1, 0.991993, 1, 0.995984
0.206334, 34.4037, 0.4, 0.4, 7.78135e-10, 1, 0.991993, 1, 0.995984
0.207334, 34.4037, 0.4, 0.4, 7.81616e-10, 1, 0.991993, 1, 0.995984
0.208334, 34.4037, 0.4, 0.4, 7.85098e-10, 1, 0.991993, 1, 0.995984
0.209334, 34.4037, 0.4, 0.4, 7.8858e-10, 1, 0.991993, 1, 0.995984
0.210334, 34.4037, 0.4, 0.4, 7.92061e-10, 1, 0.991993, 1, 0.995984
0.211334, 34.4037, 0.4, 0.4, 7.95543e-10, 1, 0.991993, 1, 0.995984
0.212334, 34.4037, 0.4, 0.4, 7.99024e-10, 1, 0.991993, 1, 0.995984
0.213334, 34.4037, 0.4, 0.4, 8.02506e-10, 1, 0.991993, 1, 0.995984
0.214334, 34.4037, 0.4, 0.4, 8.05988e-10, 1, 0.991993, 1, 0.995984
0.215334, 34.4037, 0.4, 0.4, 8.09469e-10, 1, 0.991993, 1, 0.995984
0.216334, 34.4037, 0.4, 0.4, 8.12951e-10, 1, 0.991993, 1, 0.995984
0.217334, 34.4037, 0.4, 0.4, 8.16432e-10, 1, 0.991993, 1, 0.995984
0.218334, 34.4037, 0.4, 0.4, 8.19914e-10, 1, 0.991993, 1, 0.995984
0.219334, 34.4037, 0.4, 0.4, 8.23396e-10, 1, 0.991993, 1, 0.995984
0.220334, 34.4037, 0.4, 0.4, 8.26877e-10, 1, 0.991993, 1, 0.995984
0.221334, 34.4037, 0.4, 0.4, 8.30359e-10, 1, 0.991993, 1, 0.995984
0.222334, 34.4037, 0.4, 0.4, 8.3384e-10, 1, 0.991993, 1, 0.995984
0.223334, 34.4037, 0.4, 0.4, 8.37322e-10, 1, 0.991993, 1, 0.995984
0.224334, 34.4037, 0.4, 0.4, 8.40804e-10, 1, 0.991993, 1, 0.995984
0.225334, 34.4037, 0.4, 0.4, 8.44285e-10, 1, 0.991993, 1, 0.995984
0.226334, 34.4037, 0.4, 0.4, 8.47767e-10, 1, 0.991993, 1, 0.995984
0.227334, 34.4037, 0.4, 0.4, 8.51248e-10, 1, 0.991993, 1, 0.995984
0.228334, 34.4037, 0.4, 0.4, 8.5473e-10, 1, 0.991993, 1, 0.995984
0.229334, 34.4037, 0.4, 0.4, 8.58212e-10, 1, 0.991993, 1, 0.995984
0.230334, 34.4037, 0.4, 0.4, 8.61693e-10, 1, 0.991993, 1, 0.995984
0.231334, 34.4037, 0.4, 0.4, 8.65175e-10, 1, 0.991993, 1, 0.995984
0.232334, 34.4037, 0.4, 0.4, 8.68656e-10, 1, 0.991993, 1, 0.995984
0.233334, 34.4037, 0.4, 0.4, 8.72138e-10, 1, 0.991993, 1, 0.995984
0.234334, 34.4037, 0.4, 0.4, 8.7562e-10, 1, 0.991993, 1, 0.995984
0.235334, 34.4037, 0.4, 0.4, 8.79101e-10, 1, 0.991993, 1, 0.995984
0.236334, 34.4037, 0.4, 0.4, 8.82583e-10, 1, 0.991993, 1, 0.995984
0.237334, 34.4037, 0.4, 0.4, 8.86064e-10, 1, 0.991993, 1, 0.995984
0.238334, 34.4037, 0.4, 0.4, 8.89546e-10, 1, 0.991993, 1, 0.995984
0.239334, 34.4037, 0.4, 0.4, 8.93028e-10, 1, 0.991993, 1, 0.995984
0.240334, 34.4037, 0.4, 0.4, 8.96509e-10, 1, 0.991993, 1, 0.995984
0.241334, 34.4037, 0.4, 0.4, 8.99991e-10, 1, 0.991993, 1, 0.995984
0.242334, 34.4037, 0.4, 0.4, 9.03473e-10, 1, 0.991993, 1, 0.995984
0.243334, 34.4037, 0.4, 0.4, 9.06954e-10, 1, 0.991993, 1, 0.995984
0.244334, 34.4037, 0.4, 0.4, 9.10436e-10, 1, 0.991993, 1, 0.995984
0.245334, 34.4037, 0.4, 0.4, 9.13917e-10, 1, 0.991993, 1, 0.995984
0.246334, 34.4037, 0.4, 0.4, 9.17399e-10, 1, 0.991993, 1, 0.995984
0.247334, 34.4037, 0.4, 0.4, 9.20881e-10, 1, 0.991993, 1, 0.995984
0.248334, 34.4037, 0.4, 0.4, 9.24362e-10, 1, 0.991993, 1, 0.995984
0.249334, 34.4037, 0.4, 0.4, 9.27844e-10, 1, 0.991993, 1, 0.995984
0.250334, 34.4037, 0.4, 0.4, 9.31325e-10, 1, 0.991993, 1, 0.995984
0.251334, 34.4037, 0.4, 0.4, 9.34807e-10, 1, 0.991993, 1, 0.995984
0.252334, 34.4037, 0.4, 0.4, 9.38289e-10, 1, 0.991993, 1, 0.995984
0.253334, 34.4037, 0.4, 0.4, 9.4177e-10, 1, 0.991993, 1, 0.995984
0.254334, 34.4037, 0.4, 0.4, 9.45252e-10, 1, 0.991993, 1, 0.995984
0.255334, 34.4037, 0.4, 0.4, 9.48733e-10, 1, 0.991993, 1, 0.995984
0.256334, 34.4037, 0.4, 0.4, 9.52215e-10, 1, 0.991993, 1, 0.995984
0.257334, 34.4037, 0.4, 0.4, 9.55696e-10, 1, 0.991993, 1, 0.995984
0.258334, 34.4037, 0.4, 0.4, 9.59178e-10, 1, 0.991993, 1, 0.995984
0.259334, 34.4037, 0.4, 0.4, 9.62659e-10, 1, 0.991993, 1, 0.995984
0.260334, 34.4037, 0.4, 0.4, 9.66141e-10, 1, 0.991993, 1, 0.995984
0.261334, 34.4037, 0.4, 0.4, 9.69622e-10, 1, 0.991993, 1, 0.995984
0.262334, 34.4037, 0.4, 0.4, 9.73104e-10, 1, 0.991993, 1, 0.995984
0.263333, 34.4037, 0.4, 0.4, 9.76586e-10, 1, 0.991993, 1, 0.995984
0.264333, 34.4037, 0.4, 0.4, 9.80067e-10, 1, 0.991993, 1, 0.995984
0.265333, 34.4037, 0.4, 0.4, 9.83549e-10, 1, 0.991993, 1, 0.995984
0.266333, 34.4037, 0.4, 0.4, 9.8703e-10, 1, 0.991993, 1, 0.995984
0.267333, 34.4037, 0.4, 0.4, 9.90512e-10, 1, 0.991993, 1, 0.995984
0.268333, 34.4037, 0.4, 0.4, 9.93993e-10, 1, 0.991993, 1, 0.995984
