Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,iEEEG1.PMECH_HP,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0,28.849682,0.40003675,0.4,0.0,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.002,28.849682,0.40003675,0.4,-9.189893e-09,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.004,28.849678,0.40003675,0.4,-1.8376829e-08,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.006,28.849678,0.40003672,0.4,-2.7558796e-08,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.008,28.849678,0.4000367,0.4,-3.6733802e-08,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.01,28.849674,0.40003666,0.4,-4.5899874e-08,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.012,28.849674,0.4000366,0.4,-5.505506e-08,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.014,28.84967,0.40003657,0.4,-6.419743e-08,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.016,28.84967,0.4000365,0.4,-7.332507e-08,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.018,28.849667,0.40003645,0.4,-8.243608e-08,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.02,28.849665,0.40003636,0.4,-9.15286e-08,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.022,28.84966,0.40003628,0.4,-1.0060076e-07,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.024,28.849657,0.4000362,0.4,-1.09650735e-07,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.026,28.849651,0.4000361,0.4,-1.1867671e-07,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.028,28.849648,0.400036,0.4,-1.2767687e-07,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.03,28.849644,0.4000359,0.4,-1.3664946e-07,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.032,28.849636,0.40003577,0.4,-1.4559271e-07,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.034,28.849634,0.40003565,0.4,-1.5450487e-07,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.036,28.849627,0.4000355,0.4,-1.6338424e-07,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.038,28.849619,0.40003538,0.4,-1.722291e-07,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.04,28.849613,0.40003523,0.4,-1.8103775e-07,0.4,0.9999942,0.99198985,0.9999976,0.99598116
0.042,28.849606,0.40003508,0.4,-1.8980855e-07,0.4,0.9999942,0.9919899,0.9999976,0.99598116
0.044,28.8496,0.40003493,0.4,-1.9853982e-07,0.4,0.9999942,0.9919899,0.9999976,0.99598116
0.046,28.849592,0.40003476,0.4,-2.0722997e-07,0.4,0.9999943,0.9919899,0.9999976,0.99598116
0.048,28.849586,0.40003458,0.4,-2.1587736e-07,0.4,0.9999943,0.9919899,0.9999976,0.99598116
0.05,28.849579,0.4000344,0.4,-2.2448042e-07,0.4,0.9999943,0.9919899,0.9999976,0.99598116
0.052,28.84957,0.40003422,0.4,-2.3303755e-07,0.4,0.9999943,0.9919899,0.9999976,0.99598116
0.054,28.849562,0.40003404,0.4,-2.415472e-07,0.4,0.9999943,0.9919899,0.9999976,0.99598116
0.056,28.849552,0.40003383,0.4,-2.5000784e-07,0.4,0.9999943,0.9919899,0.9999976,0.99598116
0.058,28.849545,0.40003365,0.4,-2.5841797e-07,0.4,0.9999943,0.9919899,0.9999976,0.9959812
0.06,28.849535,0.40003344,0.4,-2.6677606e-07,0.4,0.9999943,0.9919899,0.9999976,0.9959812
0.062,28.849524,0.4000332,0.4,-2.7508062e-07,0.4,0.9999943,0.9919899,0.9999976,0.9959812
0.064,28.849514,0.400033,0.4,-2.833302e-07,0.4,0.9999943,0.9919899,0.9999976,0.9959812
0.066,28.849504,0.4000328,0.4,-2.9152338e-07,0.4,0.9999943,0.9919899,0.9999977,0.9959812
0.068,28.849493,0.40003255,0.4,-2.996587e-07,0.4,0.9999943,0.9919899,0.9999977,0.9959812
0.07,28.849483,0.4000323,0.4,-3.0773475e-07,0.4,0.9999943,0.9919899,0.9999977,0.9959812
0.072,28.84947,0.40003207,0.4,-3.1575016e-07,0.4,0.99999434,0.99199,0.9999977,0.9959812
0.074,28.849459,0.4000318,0.4,-3.2370355e-07,0.4,0.99999434,0.99199,0.9999977,0.9959812
0.076,28.849445,0.40003157,0.4,-3.3159358e-07,0.4,0.99999434,0.99199,0.9999977,0.9959812
0.078,28.849436,0.4000313,0.4,-3.394189e-07,0.4,0.99999434,0.99199,0.9999977,0.9959812
0.08,28.849422,0.40003106,0.4,-3.471782e-07,0.4,0.99999434,0.99199,0.9999977,0.9959812
0.082,28.849411,0.4000308,0.4,-3.5487017e-07,0.4,0.99999434,0.99199,0.9999977,0.9959812
0.084,28.849398,0.4000305,0.4,-3.6249358e-07,0.4,0.99999434,0.99199,0.9999977,0.9959812
0.086,28.849384,0.40003023,0.4,-3.700471e-07,0.4,0.99999434,0.99199,0.9999977,0.9959812
0.088,28.849371,0.40002993,0.4,-3.7752957e-07,0.4,0.99999434,0.99199,0.9999977,0.9959812
0.09,28.849358,0.40002966,0.4,-3.849397e-07,0.4,0.99999434,0.99199,0.9999977,0.9959813
0.092,28.849342,0.40002936,0.4,-3.9227635e-07,0.4,0.9999944,0.99199,0.9999977,0.9959813
0.094,28.849329,0.40002906,0.4,-3.995383e-07,0.4,0.9999944,0.99199,0.9999977,0.9959813
0.096,28.849316,0.40002877,0.4,-4.0672438e-07,0.4,0.9999944,0.99199003,0.9999977,0.9959813
0.098,28.849298,0.40002847,0.4,-4.1383348e-07,0.4,0.9999944,0.99199003,0.9999977,0.9959813
0.1,28.849285,0.40002814,0.4,-4.2086444e-07,0.4,0.9999944,0.99199003,0.9999977,0.9959813
0.102,28.849268,0.40002784,0.4,-4.2781616e-07,0.4,0.9999944,0.99199003,0.9999977,0.9959813
0.104,28.849255,0.4000275,0.4,-4.346876e-07,0.4,0.9999944,0.99199003,0.9999977,0.9959813
0.106,28.849237,0.4000272,0.4,-4.4147762e-07,0.4,0.9999944,0.99199003,0.99999774,0.9959813
0.108,28.84922,0.40002686,0.4,-4.481852e-07,0.4,0.9999944,0.99199003,0.99999774,0.9959813
0.11,28.849207,0.40002653,0.4,-4.5480934e-07,0.4,0.9999944,0.99199003,0.99999774,0.9959813
0.112,28.84919,0.40002617,0.4,-4.61349e-07,0.4,0.9999944,0.99199003,0.99999774,0.9959813
0.114,28.849173,0.40002584,0.4,-4.678032e-07,0.4,0.99999446,0.99199003,0.99999774,0.9959813
0.116,28.849155,0.4000255,0.4,-4.7417097e-07,0.4,0.99999446,0.9919901,0.99999774,0.9959813
0.118,28.849138,0.40002516,0.4,-4.804514e-07,0.4,0.99999446,0.9919901,0.99999774,0.99598134
0.12,28.849121,0.4000248,0.4,-4.8664344e-07,0.4,0.99999446,0.9919901,0.99999774,0.99598134
0.122,28.849104,0.40002444,0.4,-4.927463e-07,0.4,0.99999446,0.9919901,0.99999774,0.99598134
0.124,28.849083,0.4000241,0.4,-4.9875905e-07,0.4,0.99999446,0.9919901,0.99999774,0.99598134
0.126,28.849066,0.40002373,0.40000004,-5.046808e-07,0.40000004,0.99999446,0.9919901,0.99999774,0.99598134
0.128,28.849049,0.40002337,0.40000004,-5.1051074e-07,0.40000004,0.99999446,0.9919901,0.99999774,0.99598134
0.13,28.84903,0.40002298,0.40000004,-5.16248e-07,0.40000004,0.99999446,0.9919901,0.99999774,0.99598134
0.132,28.849012,0.40002263,0.40000004,-5.2189176e-07,0.40000004,0.99999446,0.9919901,0.99999774,0.99598134
0.134,28.848991,0.40002224,0.40000004,-5.274413e-07,0.40000004,0.9999945,0.9919901,0.99999774,0.99598134
0.136,28.848974,0.40002188,0.40000004,-5.328957e-07,0.40000004,0.9999945,0.99199015,0.99999774,0.99598134
0.138,28.848953,0.4000215,0.40000004,-5.3825437e-07,0.40000004,0.9999945,0.99199015,0.99999774,0.99598134
0.14,28.848934,0.4000211,0.40000004,-5.435165e-07,0.40000004,0.9999945,0.99199015,0.99999774,0.99598134
0.142,28.848917,0.40002072,0.40000004,-5.486813e-07,0.40000004,0.9999945,0.99199015,0.9999978,0.99598134
0.144,28.848896,0.40002033,0.40000004,-5.5374824e-07,0.40000004,0.9999945,0.99199015,0.9999978,0.9959814
0.146,28.848875,0.40001994,0.40000004,-5.587165e-07,0.40000004,0.9999945,0.99199015,0.9999978,0.9959814
0.148,28.848854,0.40001953,0.40000004,-5.6358556e-07,0.40000004,0.9999945,0.99199015,0.9999978,0.9959814
0.15,28.848835,0.40001914,0.40000004,-5.683547e-07,0.40000004,0.9999945,0.99199015,0.9999978,0.9959814
0.152,28.848814,0.40001875,0.40000004,-5.730233e-07,0.40000004,0.9999945,0.99199015,0.9999978,0.9959814
0.154,28.848793,0.40001833,0.40000004,-5.7759087e-07,0.40000004,0.9999946,0.99199015,0.9999978,0.9959814
0.156,28.848772,0.40001795,0.40000004,-5.820567e-07,0.40000004,0.9999946,0.9919902,0.9999978,0.9959814
0.158,28.848753,0.40001753,0.40000004,-5.864203e-07,0.40000004,0.9999946,0.9919902,0.9999978,0.9959814
0.16,28.848732,0.4000171,0.40000004,-5.9068117e-07,0.40000004,0.9999946,0.9919902,0.9999978,0.9959814
0.162,28.848707,0.40001673,0.40000007,-5.948387e-07,0.40000007,0.9999946,0.9919902,0.9999978,0.9959814
0.164,28.848688,0.4000163,0.40000007,-5.988925e-07,0.40000007,0.9999946,0.9919902,0.9999978,0.9959814
0.166,28.848667,0.4000159,0.40000007,-6.028421e-07,0.40000007,0.9999946,0.9919902,0.9999978,0.9959814
0.168,28.848642,0.40001547,0.40000007,-6.066869e-07,0.40000007,0.9999946,0.9919902,0.9999978,0.9959814
0.17,28.848623,0.40001506,0.40000007,-6.1042664e-07,0.40000007,0.9999946,0.9919902,0.9999978,0.99598145
0.172,28.848602,0.40001464,0.40000007,-6.1406087e-07,0.40000007,0.9999946,0.9919902,0.9999978,0.99598145
0.174,28.848577,0.40001422,0.40000007,-6.1758914e-07,0.40000007,0.9999946,0.9919902,0.9999978,0.99598145
0.176,28.848555,0.4000138,0.40000007,-6.210111e-07,0.40000007,0.99999464,0.9919902,0.9999978,0.99598145
0.178,28.848534,0.40001336,0.40000007,-6.2432645e-07,0.40000007,0.99999464,0.99199027,0.9999978,0.99598145
0.18,28.84851,0.40001294,0.40000007,-6.2753475e-07,0.40000007,0.99999464,0.99199027,0.99999785,0.99598145
0.182,28.84849,0.40001252,0.40000007,-6.306358e-07,0.40000007,0.99999464,0.99199027,0.99999785,0.99598145
0.184,28.848465,0.40001208,0.40000007,-6.336292e-07,0.40000007,0.99999464,0.99199027,0.99999785,0.99598145
0.186,28.848442,0.40001166,0.4000001,-6.365148e-07,0.4000001,0.99999464,0.99199027,0.99999785,0.99598145
0.188,28.848421,0.40001124,0.4000001,-6.392923e-07,0.4000001,0.99999464,0.99199027,0.99999785,0.99598145
0.19,28.848396,0.4000108,0.4000001,-6.419614e-07,0.4000001,0.99999464,0.99199027,0.99999785,0.99598145
0.192,28.848373,0.40001038,0.4000001,-6.4452195e-07,0.4000001,0.99999464,0.99199027,0.99999785,0.99598145
0.194,28.848349,0.40000993,0.4000001,-6.469738e-07,0.4000001,0.99999464,0.99199027,0.99999785,0.99598145
0.196,28.848326,0.4000095,0.4000001,-6.493167e-07,0.4000001,0.99999464,0.99199027,0.99999785,0.99598145
0.198,28.848305,0.40000907,0.4000001,-6.515505e-07,0.4000001,0.99999464,0.99199027,0.99999785,0.99598145
0.2,28.848282,0.40000865,0.4000001,-6.536751e-07,0.4000001,0.99999464,0.9919903,0.99999785,0.9959815
0.202,28.848257,0.4000082,0.4000001,-6.5569037e-07,0.4000001,0.99999464,0.9919903,0.99999785,0.9959815
0.204,28.848232,0.40000778,0.40000013,-6.575963e-07,0.40000013,0.9999947,0.9919903,0.99999785,0.9959815
0.206,28.84821,0.40000734,0.40000013,-6.5939264e-07,0.40000013,0.9999947,0.9919903,0.99999785,0.9959815
0.208,28.848185,0.40000692,0.40000013,-6.610795e-07,0.40000013,0.9999947,0.9919903,0.99999785,0.9959815
0.21,28.848162,0.40000647,0.40000013,-6.6265676e-07,0.40000013,0.9999947,0.9919903,0.99999785,0.9959815
0.212,28.848137,0.40000606,0.40000013,-6.6412446e-07,0.40000013,0.9999947,0.9919903,0.99999785,0.9959815
0.214,28.848114,0.4000056,0.40000013,-6.654825e-07,0.40000013,0.9999947,0.9919903,0.99999785,0.9959815
0.216,28.84809,0.40000516,0.40000013,-6.66731e-07,0.40000013,0.9999947,0.9919903,0.99999785,0.9959815
0.218,28.848066,0.40000474,0.40000013,-6.6787004e-07,0.40000013,0.9999947,0.9919903,0.99999785,0.9959815
0.22,28.848042,0.4000043,0.40000015,-6.6889953e-07,0.40000015,0.9999947,0.9919903,0.99999785,0.9959815
0.222,28.848019,0.40000388,0.40000015,-6.698197e-07,0.40000015,0.9999947,0.9919903,0.99999785,0.9959815
0.224,28.847994,0.40000343,0.40000015,-6.706305e-07,0.40000015,0.9999947,0.9919904,0.9999979,0.9959815
0.226,28.847971,0.40000302,0.40000015,-6.7133226e-07,0.40000015,0.9999947,0.9919904,0.9999979,0.9959815
0.228,28.847946,0.40000257,0.40000015,-6.719249e-07,0.40000015,0.9999947,0.9919904,0.9999979,0.9959815
0.23,28.847923,0.40000215,0.40000015,-6.724087e-07,0.40000015,0.9999947,0.9919904,0.9999979,0.9959815
0.232,28.847895,0.4000017,0.40000015,-6.727838e-07,0.40000015,0.9999947,0.9919904,0.9999979,0.9959815
0.234,28.847872,0.4000013,0.40000018,-6.730504e-07,0.40000018,0.9999947,0.9919904,0.9999979,0.9959816
0.236,28.847847,0.40000087,0.40000018,-6.7320866e-07,0.40000018,0.9999947,0.9919904,0.9999979,0.9959816
0.238,28.847824,0.40000042,0.40000018,-6.732589e-07,0.40000018,0.9999947,0.9919904,0.9999979,0.9959816
0.24,28.8478,0.4,0.40000018,-6.732013e-07,0.40000018,0.9999947,0.9919904,0.9999979,0.9959816
0.242,28.847776,0.3999996,0.40000018,-6.730362e-07,0.40000018,0.9999947,0.9919904,0.9999979,0.9959816
0.244,28.847752,0.39999917,0.40000018,-6.7276386e-07,0.40000018,0.99999475,0.9919904,0.9999979,0.9959816
0.246,28.847727,0.39999872,0.4000002,-6.723845e-07,0.4000002,0.99999475,0.9919904,0.9999979,0.9959816
0.248,28.847704,0.3999983,0.4000002,-6.7189853e-07,0.4000002,0.99999475,0.9919904,0.9999979,0.9959816
0.25,28.84768,0.3999979,0.4000002,-6.713062e-07,0.4000002,0.99999475,0.9919904,0.9999979,0.9959816
0.252,28.847656,0.39999747,0.4000002,-6.70608e-07,0.4000002,0.99999475,0.99199045,0.9999979,0.9959816
0.254,28.84763,0.39999706,0.4000002,-6.698042e-07,0.4000002,0.99999475,0.99199045,0.9999979,0.9959816
0.256,28.847605,0.39999664,0.4000002,-6.6889527e-07,0.4000002,0.99999475,0.99199045,0.9999979,0.9959816
0.258,28.847582,0.39999622,0.40000024,-6.678815e-07,0.40000024,0.99999475,0.99199045,0.9999979,0.9959816
0.26,28.847557,0.39999583,0.40000024,-6.667634e-07,0.40000024,0.99999475,0.99199045,0.9999979,0.9959816
0.262,28.847532,0.39999542,0.40000024,-6.6554145e-07,0.40000024,0.99999475,0.99199045,0.9999979,0.9959816
0.264,28.84751,0.399995,0.40000024,-6.6421603e-07,0.40000024,0.99999475,0.99199045,0.9999979,0.9959816
0.266,28.847485,0.3999946,0.40000024,-6.627876e-07,0.40000024,0.99999475,0.99199045,0.9999979,0.9959816
0.268,28.847462,0.3999942,0.40000024,-6.6125676e-07,0.40000024,0.99999475,0.99199045,0.9999979,0.9959816
0.27,28.847437,0.3999938,0.40000027,-6.59624e-07,0.40000027,0.99999475,0.99199045,0.9999979,0.9959816
0.272,28.847414,0.3999934,0.40000027,-6.578897e-07,0.40000027,0.99999475,0.99199045,0.9999979,0.9959816
0.274,28.84739,0.399993,0.40000027,-6.5605457e-07,0.40000027,0.99999475,0.99199045,0.9999979,0.9959816
0.276,28.847368,0.39999261,0.40000027,-6.541191e-07,0.40000027,0.99999475,0.99199045,0.9999979,0.9959816
0.278,28.847345,0.3999922,0.40000027,-6.5208394e-07,0.40000027,0.99999475,0.99199045,0.9999979,0.9959816
0.28,28.84732,0.3999918,0.4000003,-6.499495e-07,0.4000003,0.99999475,0.99199045,0.9999979,0.9959816
0.282,28.847298,0.39999142,0.4000003,-6.477166e-07,0.4000003,0.99999475,0.99199045,0.9999979,0.9959816
0.284,28.847273,0.39999104,0.4000003,-6.4538574e-07,0.4000003,0.99999475,0.99199045,0.9999979,0.99598163
0.286,28.84725,0.39999068,0.4000003,-6.4295756e-07,0.4000003,0.99999475,0.99199045,0.9999979,0.99598163
0.288,28.847229,0.3999903,0.4000003,-6.4043275e-07,0.4000003,0.99999475,0.99199045,0.9999979,0.99598163
0.29,28.847206,0.3999899,0.40000033,-6.37812e-07,0.40000033,0.99999475,0.99199045,0.9999979,0.99598163
0.292,28.847181,0.39998955,0.40000033,-6.350959e-07,0.40000033,0.99999475,0.99199045,0.9999979,0.99598163
0.294,28.84716,0.39998916,0.40000033,-6.3228526e-07,0.40000033,0.99999475,0.99199045,0.9999979,0.99598163
0.296,28.847137,0.3999888,0.40000033,-6.293807e-07,0.40000033,0.99999475,0.9919905,0.9999979,0.99598163
0.298,28.847113,0.3999884,0.40000036,-6.26383e-07,0.40000036,0.99999475,0.9919905,0.9999979,0.99598163
0.3,28.847092,0.39998806,0.40000036,-6.2329286e-07,0.40000036,0.99999475,0.9919905,0.9999979,0.99598163
0.302,28.847069,0.3999877,0.40000036,-6.201111e-07,0.40000036,0.99999475,0.9919905,0.9999979,0.99598163
0.304,28.847048,0.39998734,0.40000036,-6.1683846e-07,0.40000036,0.99999475,0.9919905,0.9999979,0.99598163
0.306,28.847025,0.39998698,0.40000036,-6.134757e-07,0.40000036,0.99999475,0.9919905,0.9999979,0.99598163
0.308,28.847004,0.39998665,0.4000004,-6.100237e-07,0.4000004,0.99999475,0.9919905,0.9999979,0.99598163
0.31,28.84698,0.3999863,0.4000004,-6.064831e-07,0.4000004,0.99999475,0.9919905,0.9999979,0.99598163
0.312,28.84696,0.39998594,0.4000004,-6.0285487e-07,0.4000004,0.99999475,0.9919905,0.9999979,0.99598163
0.314,28.84694,0.3999856,0.4000004,-5.9913987e-07,0.4000004,0.99999475,0.9919905,0.9999979,0.99598163
0.316,28.846914,0.39998528,0.40000042,-5.953388e-07,0.40000042,0.9999947,0.9919905,0.9999979,0.99598163
0.318,28.846895,0.39998496,0.40000042,-5.9145265e-07,0.40000042,0.9999947,0.9919905,0.9999979,0.99598163
0.32,28.846874,0.39998463,0.40000042,-5.8748225e-07,0.40000042,0.9999947,0.9919905,0.9999979,0.99598163
0.322,28.846853,0.3999843,0.40000042,-5.834285e-07,0.40000042,0.9999947,0.9919905,0.9999979,0.99598163
0.324,28.84683,0.39998397,0.40000045,-5.792923e-07,0.40000045,0.9999947,0.9919905,0.9999979,0.99598163
0.326,28.84681,0.39998364,0.40000045,-5.750746e-07,0.40000045,0.9999947,0.9919905,0.9999979,0.99598163
0.328,28.846788,0.39998332,0.40000045,-5.707762e-07,0.40000045,0.9999947,0.9919905,0.9999979,0.99598163
0.33,28.846767,0.39998302,0.40000045,-5.6639817e-07,0.40000045,0.9999947,0.9919905,0.9999979,0.99598163
0.332,28.846748,0.39998272,0.40000048,-5.6194136e-07,0.40000048,0.9999947,0.9919905,0.9999979,0.99598163
0.334,28.846727,0.39998242,0.40000048,-5.574068e-07,0.40000048,0.9999947,0.9919905,0.9999979,0.99598163
0.336,28.84671,0.3999821,0.40000048,-5.527954e-07,0.40000048,0.9999947,0.9919905,0.9999979,0.99598163
0.338,28.84669,0.39998183,0.40000048,-5.4810823e-07,0.40000048,0.9999947,0.9919905,0.9999979,0.99598163
0.34,28.846668,0.39998153,0.4000005,-5.433462e-07,0.4000005,0.9999947,0.9919905,0.9999979,0.99598163
0.342,28.84665,0.39998123,0.4000005,-5.3851033e-07,0.4000005,0.9999947,0.9919905,0.9999979,0.99598163
0.344,28.846632,0.39998096,0.4000005,-5.336016e-07,0.4000005,0.9999947,0.9919905,0.9999979,0.99598163
0.346,28.846611,0.39998066,0.4000005,-5.286211e-07,0.4000005,0.9999947,0.9919905,0.9999979,0.99598163
0.348,28.846594,0.3999804,0.40000054,-5.2356984e-07,0.40000054,0.9999947,0.9919905,0.9999979,0.99598163
0.35,28.846573,0.39998013,0.40000054,-5.1844887e-07,0.40000054,0.9999947,0.9919905,0.9999979,0.99598163
0.352,28.846556,0.39997986,0.40000054,-5.132592e-07,0.40000054,0.9999947,0.9919905,0.9999979,0.99598163
0.354,28.846537,0.3999796,0.40000054,-5.080019e-07,0.40000054,0.9999947,0.9919905,0.9999979,0.99598163
0.356,28.84652,0.39997932,0.40000057,-5.0267806e-07,0.40000057,0.9999947,0.9919905,0.9999979,0.99598163
0.358,28.846502,0.39997908,0.40000057,-4.9728874e-07,0.40000057,0.99999464,0.9919905,0.9999979,0.99598163
0.36,28.846481,0.39997885,0.40000057,-4.9183507e-07,0.40000057,0.99999464,0.9919905,0.9999979,0.99598163
0.362,28.846464,0.39997858,0.40000057,-4.863181e-07,0.40000057,0.99999464,0.9919905,0.9999979,0.99598163
0.364,28.846447,0.39997834,0.4000006,-4.807389e-07,0.4000006,0.99999464,0.9919905,0.9999979,0.99598163
0.366,28.84643,0.3999781,0.4000006,-4.7509863e-07,0.4000006,0.99999464,0.9919905,0.9999979,0.99598163
0.368,28.846413,0.3999779,0.4000006,-4.6939843e-07,0.4000006,0.99999464,0.9919905,0.9999979,0.99598163
0.37,28.846395,0.39997765,0.40000063,-4.636394e-07,0.40000063,0.99999464,0.9919905,0.9999979,0.99598163
0.372,28.846378,0.39997742,0.40000063,-4.5782267e-07,0.40000063,0.99999464,0.9919905,0.9999979,0.99598163
0.374,28.846365,0.3999772,0.40000063,-4.5194938e-07,0.40000063,0.99999464,0.9919905,0.9999979,0.99598163
0.376,28.846348,0.399977,0.40000063,-4.460207e-07,0.40000063,0.99999464,0.9919905,0.9999979,0.99598163
0.378,28.84633,0.3999768,0.40000066,-4.4003772e-07,0.40000066,0.99999464,0.9919905,0.9999979,0.99598163
0.38,28.846317,0.39997658,0.40000066,-4.340017e-07,0.40000066,0.99999464,0.9919905,0.9999979,0.99598163
0.382,28.8463,0.39997637,0.40000066,-4.2791373e-07,0.40000066,0.99999464,0.9919905,0.9999979,0.9959816
0.384,28.846287,0.3999762,0.40000066,-4.21775e-07,0.40000066,0.9999946,0.9919905,0.9999979,0.9959816
0.386,28.84627,0.399976,0.4000007,-4.1558673e-07,0.4000007,0.9999946,0.9919905,0.9999979,0.9959816
0.388,28.846256,0.3999758,0.4000007,-4.0935006e-07,0.4000007,0.9999946,0.9919905,0.9999979,0.9959816
0.39,28.846243,0.39997563,0.4000007,-4.030662e-07,0.4000007,0.9999946,0.99199045,0.9999979,0.9959816
0.392,28.846226,0.39997545,0.40000072,-3.9673634e-07,0.40000072,0.9999946,0.99199045,0.9999979,0.9959816
0.394,28.846212,0.3999753,0.40000072,-3.9036166e-07,0.40000072,0.9999946,0.99199045,0.9999979,0.9959816
0.396,28.846197,0.39997512,0.40000072,-3.839434e-07,0.40000072,0.9999946,0.99199045,0.9999979,0.9959816
0.398,28.846184,0.39997497,0.40000072,-3.7748273e-07,0.40000072,0.9999946,0.99199045,0.9999979,0.9959816
0.4,28.84617,0.3999748,0.40000075,-3.7098093e-07,0.40000075,0.9999946,0.99199045,0.9999979,0.9959816
0.402,28.846157,0.39997464,0.40000075,-3.6443916e-07,0.40000075,0.9999946,0.99199045,0.9999979,0.9959816
0.404,28.846144,0.3999745,0.40000075,-3.5785862e-07,0.40000075,0.9999946,0.99199045,0.9999979,0.9959816
0.406,28.846132,0.39997435,0.40000075,-3.5124063e-07,0.40000075,0.9999946,0.99199045,0.9999979,0.9959816
0.408,28.846119,0.39997423,0.40000078,-3.4458634e-07,0.40000078,0.9999945,0.99199045,0.9999979,0.9959816
0.41,28.846106,0.39997408,0.40000078,-3.37897e-07,0.40000078,0.9999945,0.99199045,0.9999979,0.9959816
0.412,28.846096,0.39997396,0.40000078,-3.3117385e-07,0.40000078,0.9999945,0.99199045,0.9999979,0.9959816
0.414,28.84608,0.39997384,0.4000008,-3.2441812e-07,0.4000008,0.9999945,0.99199045,0.9999979,0.9959816
0.416,28.846071,0.39997372,0.4000008,-3.1763108e-07,0.4000008,0.9999945,0.99199045,0.9999979,0.9959816
0.418,28.846062,0.3999736,0.4000008,-3.1081393e-07,0.4000008,0.9999945,0.99199045,0.9999979,0.9959816
0.42,28.84605,0.3999735,0.4000008,-3.0396794e-07,0.4000008,0.9999945,0.99199045,0.9999979,0.9959816
0.422,28.846037,0.3999734,0.40000084,-2.9709437e-07,0.40000084,0.9999945,0.99199045,0.9999979,0.9959816
0.424,28.846027,0.3999733,0.40000084,-2.9019444e-07,0.40000084,0.9999945,0.99199045,0.9999979,0.9959816
0.426,28.846016,0.3999732,0.40000084,-2.832694e-07,0.40000084,0.9999945,0.99199045,0.99999785,0.9959816
0.428,28.846006,0.39997312,0.40000084,-2.7632052e-07,0.40000084,0.99999446,0.99199045,0.99999785,0.9959816
0.43,28.845997,0.39997303,0.40000087,-2.6934902e-07,0.40000087,0.99999446,0.99199045,0.99999785,0.9959816
0.432,28.84599,0.39997298,0.40000087,-2.623562e-07,0.40000087,0.99999446,0.99199045,0.99999785,0.9959816
0.434,28.84598,0.3999729,0.40000087,-2.5534328e-07,0.40000087,0.99999446,0.99199045,0.99999785,0.9959816
0.436,28.845968,0.39997283,0.4000009,-2.4831152e-07,0.4000009,0.99999446,0.9919904,0.99999785,0.9959815
0.438,28.845963,0.39997277,0.4000009,-2.4126217e-07,0.4000009,0.99999446,0.9919904,0.99999785,0.9959815
0.44,28.845951,0.3999727,0.4000009,-2.341965e-07,0.4000009,0.99999446,0.9919904,0.99999785,0.9959815
0.442,28.845945,0.39997265,0.4000009,-2.2711576e-07,0.4000009,0.99999446,0.9919904,0.99999785,0.9959815
0.444,28.845934,0.3999726,0.40000093,-2.2002118e-07,0.40000093,0.99999446,0.9919904,0.99999785,0.9959815
0.446,28.845928,0.39997256,0.40000093,-2.1291403e-07,0.40000093,0.9999944,0.9919904,0.99999785,0.9959815
0.448,28.84592,0.39997253,0.40000093,-2.0579556e-07,0.40000093,0.9999944,0.9919904,0.99999785,0.9959815
0.45,28.845915,0.3999725,0.40000093,-1.9866701e-07,0.40000093,0.9999944,0.9919904,0.99999785,0.9959815
0.452,28.845907,0.39997247,0.40000096,-1.9152964e-07,0.40000096,0.9999944,0.9919904,0.99999785,0.9959815
0.454,28.845901,0.39997244,0.40000096,-1.8438469e-07,0.40000096,0.9999944,0.9919904,0.99999785,0.9959815
0.456,28.845894,0.3999724,0.40000096,-1.7723342e-07,0.40000096,0.9999944,0.9919904,0.99999785,0.9959815
0.458,28.845886,0.3999724,0.40000096,-1.7007704e-07,0.40000096,0.9999944,0.9919904,0.99999785,0.9959815
0.46,28.84588,0.3999724,0.400001,-1.6291682e-07,0.400001,0.9999944,0.9919904,0.99999785,0.9959815
0.462,28.845877,0.3999724,0.400001,-1.55754e-07,0.400001,0.9999944,0.9919904,0.99999785,0.9959815
0.464,28.84587,0.3999724,0.400001,-1.4858979e-07,0.400001,0.99999434,0.9919904,0.99999785,0.9959815
0.466,28.845863,0.3999724,0.400001,-1.4142543e-07,0.400001,0.99999434,0.9919904,0.99999785,0.9959815
